PID_IN,PID_Kp_OUT1,PID_Kid_OUT1,PID_prod1_IN2,PID_int_delayIn_IN1,PID_der_sum1_IN2,PID_der_delay_IN1,PID_der_sum2_IN2,PID_prod1_IN1,PID_prod1_IN2,PID_prod1_OUT1,PID_int_zero_OUT1,PID_int_delayIn_IN1,PID_int_delayIn_OUT1,PID_int_delayIn_IC,PID_int_delta_t_OUT1,PID_int_multDelta_IN1,PID_int_multDelta_IN2,PID_int_multDelta_OUT1,PID_zeroCt_OUT1,PID_int_delayState_IN1,PID_int_delayState_OUT1,PID_int_delayState_IC,PID_int_sumState_IN1,PID_int_sumState_IN2,PID_int_sumState_OUT1,PID_prod2_IN1,PID_prod2_IN2,PID_prod2_OUT1,PID_sum1_IN1,PID_sum1_IN2,PID_sum1_OUT1,PID_der_delta_t_OUT1,PID_der_multIc_IN1,PID_der_multIc_IN2,PID_der_multIc_OUT1,PID_der_neg1_IN1,PID_der_neg1_OUT1,PID_der_sum1_IN1,PID_der_sum1_IN2,PID_der_sum1_OUT1,PID_der_delay_IN1,PID_der_delay_OUT1,PID_der_delay_IC,PID_der_neg2_IN1,PID_der_neg2_OUT1,PID_der_sum2_IN1,PID_der_sum2_IN2,PID_der_sum2_OUT1,PID_der_inv_IN1,PID_der_inv_OUT1,PID_der_mult_IN1,PID_der_mult_IN2,PID_der_mult_OUT1,PID_prod3_IN1,PID_prod3_IN2,PID_prod3_OUT1,PID_sum2_IN1,PID_sum2_IN2,PID_sum2_OUT1,PID_OUT
-0.406406,390,20,-0.406406,-0.406406,-0.406406,-0.406406,-0.406406,390,-0.406406,-158.498421,0,-0.406406,-6.235769,-0.406406,0.1,-6.235769,0.1,-0.623577,0,-2.505876,-2.058978,-2.505876,-0.623577,-2.058978,-2.682555,-2.682555,20,-53.651101,-158.498421,-53.651101,-212.149522,0.1,0,0.1,0,0,0,0,-0.406406,-0.406406,-0.406406,-6.235769,-0.406406,-6.235769,6.235769,6.235769,-0.406406,5.829363,0.1,10,5.829363,10,58.293626,20,58.293626,1165.872512,-212.149522,1165.872512,953.72299,953.72299
6.538581,390,20,6.538581,6.538581,6.538581,6.538581,6.538581,390,6.538581,2550.046508,0,6.538581,-0.406406,6.538581,0.1,-0.406406,0.1,-0.040641,0,-2.682555,-2.505876,-2.682555,-0.040641,-2.505876,-2.546516,-2.546516,20,-50.930328,2550.046508,-50.930328,2499.116179,0.1,0,0.1,0,0,0,0,6.538581,6.538581,6.538581,-0.406406,6.538581,-0.406406,0.406406,0.406406,6.538581,6.944987,0.1,10,6.944987,10,69.44987,20,69.44987,1388.997399,2499.116179,1388.997399,3888.113579,3888.113579
13.988716,390,20,13.988716,13.988716,13.988716,13.988716,13.988716,390,13.988716,5455.599162,0,13.988716,6.538581,13.988716,0.1,6.538581,0.1,0.653858,0,-2.546516,-2.682555,-2.546516,0.653858,-2.682555,-2.028697,-2.028697,20,-40.573939,5455.599162,-40.573939,5415.025223,0.1,0,0.1,0,0,0,0,13.988716,13.988716,13.988716,6.538581,13.988716,6.538581,-6.538581,-6.538581,13.988716,7.450135,0.1,10,7.450135,10,74.50135,20,74.50135,1490.027002,5415.025223,1490.027002,6905.052225,6905.052225
21.1641,390,20,21.1641,21.1641,21.1641,21.1641,21.1641,390,21.1641,8253.998888,0,21.1641,13.988716,21.1641,0.1,13.988716,0.1,1.398872,0,-2.028697,-2.546516,-2.028697,1.398872,-2.546516,-1.147645,-1.147645,20,-22.952897,8253.998888,-22.952897,8231.045991,0.1,0,0.1,0,0,0,0,21.1641,21.1641,21.1641,13.988716,21.1641,13.988716,-13.988716,-13.988716,21.1641,7.175384,0.1,10,7.175384,10,71.753839,20,71.753839,1435.076782,8231.045991,1435.076782,9666.122773,9666.122773
27.176252,390,20,27.176252,27.176252,27.176252,27.176252,27.176252,390,27.176252,10598.73835,0,27.176252,21.1641,27.176252,0.1,21.1641,0.1,2.11641,0,-1.147645,-2.028697,-1.147645,2.11641,-2.028697,0.087713,0.087713,20,1.75426,10598.73835,1.75426,10600.49261,0.1,0,0.1,0,0,0,0,27.176252,27.176252,27.176252,21.1641,27.176252,21.1641,-21.1641,-21.1641,27.176252,6.012152,0.1,10,6.012152,10,60.121525,20,60.121525,1202.430492,10600.49261,1202.430492,11802.9231,11802.9231
31.112137,390,20,31.112137,31.112137,31.112137,31.112137,31.112137,390,31.112137,12133.73328,0,31.112137,27.176252,31.112137,0.1,27.176252,0.1,2.717625,0,0.087713,-1.147645,0.087713,2.717625,-1.147645,1.56998,1.56998,20,31.399608,12133.73328,31.399608,12165.13289,0.1,0,0.1,0,0,0,0,31.112137,31.112137,31.112137,27.176252,31.112137,27.176252,-27.176252,-27.176252,31.112137,3.935884,0.1,10,3.935884,10,39.358845,20,39.358845,787.176891,12165.13289,787.176891,12952.30978,12952.30978
32.13636,390,20,32.13636,32.13636,32.13636,32.13636,32.13636,390,32.13636,12533.18058,0,32.13636,31.112137,32.13636,0.1,31.112137,0.1,3.111214,0,1.56998,0.087713,1.56998,3.111214,0.087713,3.198927,3.198927,20,63.978533,12533.18058,63.978533,12597.15911,0.1,0,0.1,0,0,0,0,32.13636,32.13636,32.13636,31.112137,32.13636,31.112137,-31.112137,-31.112137,32.13636,1.024224,0.1,10,1.024224,10,10.242238,20,10.242238,204.844767,12597.15911,204.844767,12802.00388,12802.00388
29.605151,390,20,29.605151,29.605151,29.605151,29.605151,29.605151,390,29.605151,11546.00893,0,29.605151,32.13636,29.605151,0.1,32.13636,0.1,3.213636,0,3.198927,1.56998,3.198927,3.213636,1.56998,4.783616,4.783616,20,95.672328,11546.00893,95.672328,11641.68126,0.1,0,0.1,0,0,0,0,29.605151,29.605151,29.605151,32.13636,29.605151,32.13636,-32.13636,-32.13636,29.605151,-2.531209,0.1,10,-2.531209,10,-25.312094,20,-25.312094,-506.24187,11641.68126,-506.24187,11135.43939,11135.43939
23.171026,390,20,23.171026,23.171026,23.171026,23.171026,23.171026,390,23.171026,9036.700003,0,23.171026,29.605151,23.171026,0.1,29.605151,0.1,2.960515,0,4.783616,3.198927,4.783616,2.960515,3.198927,6.159442,6.159442,20,123.188836,9036.700003,123.188836,9159.888839,0.1,0,0.1,0,0,0,0,23.171026,23.171026,23.171026,29.605151,23.171026,29.605151,-29.605151,-29.605151,23.171026,-6.434125,0.1,10,-6.434125,10,-64.341255,20,-64.341255,-1286.825093,9159.888839,-1286.825093,7873.063746,7873.063746
12.881525,390,20,12.881525,12.881525,12.881525,12.881525,12.881525,390,12.881525,5023.79474,0,12.881525,23.171026,12.881525,0.1,23.171026,0.1,2.317103,0,6.159442,4.783616,6.159442,2.317103,4.783616,7.100719,7.100719,20,142.01438,5023.79474,142.01438,5165.80912,0.1,0,0.1,0,0,0,0,12.881525,12.881525,12.881525,23.171026,12.881525,23.171026,-23.171026,-23.171026,12.881525,-10.289501,0.1,10,-10.289501,10,-102.895007,20,-102.895007,-2057.900135,5165.80912,-2057.900135,3107.908985,3107.908985
-0.755246,390,20,-0.755246,-0.755246,-0.755246,-0.755246,-0.755246,390,-0.755246,-294.546109,0,-0.755246,12.881525,-0.755246,0.1,12.881525,0.1,1.288152,0,7.100719,6.159442,7.100719,1.288152,6.159442,7.447594,7.447594,20,148.951886,-294.546109,148.951886,-145.594224,0.1,0,0.1,0,0,0,0,-0.755246,-0.755246,-0.755246,12.881525,-0.755246,12.881525,-12.881525,-12.881525,-0.755246,-13.636771,0.1,10,-13.636771,10,-136.367714,20,-136.367714,-2727.354282,-145.594224,-2727.354282,-2872.948505,-2872.948505
-16.747222,390,20,-16.747222,-16.747222,-16.747222,-16.747222,-16.747222,390,-16.747222,-6531.416396,0,-16.747222,-0.755246,-16.747222,0.1,-0.755246,0.1,-0.075525,0,7.447594,7.100719,7.447594,-0.075525,7.100719,7.025194,7.025194,20,140.503887,-6531.416396,140.503887,-6390.91251,0.1,0,0.1,0,0,0,0,-16.747222,-16.747222,-16.747222,-0.755246,-16.747222,-0.755246,0.755246,0.755246,-16.747222,-15.991975,0.1,10,-15.991975,10,-159.919751,20,-159.919751,-3198.395019,-6390.91251,-3198.395019,-9589.307529,-9589.307529
-33.647803,390,20,-33.647803,-33.647803,-33.647803,-33.647803,-33.647803,390,-33.647803,-13122.64311,0,-33.647803,-16.747222,-33.647803,0.1,-16.747222,0.1,-1.674722,0,7.025194,7.447594,7.025194,-1.674722,7.447594,5.772872,5.772872,20,115.457442,-13122.64311,115.457442,-13007.18567,0.1,0,0.1,0,0,0,0,-33.647803,-33.647803,-33.647803,-16.747222,-33.647803,-16.747222,16.747222,16.747222,-33.647803,-16.900581,0.1,10,-16.900581,10,-169.005813,20,-169.005813,-3380.116263,-13007.18567,-3380.116263,-16387.30193,-16387.30193
-49.64423,390,20,-49.64423,-49.64423,-49.64423,-49.64423,-49.64423,390,-49.64423,-19361.24965,0,-49.64423,-33.647803,-49.64423,0.1,-33.647803,0.1,-3.36478,0,5.772872,7.025194,5.772872,-3.36478,7.025194,3.660414,3.660414,20,73.208281,-19361.24965,73.208281,-19288.04137,0.1,0,0.1,0,0,0,0,-49.64423,-49.64423,-49.64423,-33.647803,-49.64423,-33.647803,33.647803,33.647803,-49.64423,-15.996427,0.1,10,-15.996427,10,-159.96427,20,-159.96427,-3199.285408,-19288.04137,-3199.285408,-22487.32678,-22487.32678
-62.703968,390,20,-62.703968,-62.703968,-62.703968,-62.703968,-62.703968,390,-62.703968,-24454.54743,0,-62.703968,-49.64423,-62.703968,0.1,-49.64423,0.1,-4.964423,0,3.660414,5.772872,3.660414,-4.964423,5.772872,0.808449,0.808449,20,16.168983,-24454.54743,16.168983,-24438.37844,0.1,0,0.1,0,0,0,0,-62.703968,-62.703968,-62.703968,-49.64423,-62.703968,-49.64423,49.64423,49.64423,-62.703968,-13.059738,0.1,10,-13.059738,10,-130.597379,20,-130.597379,-2611.947575,-24438.37844,-2611.947575,-27050.32602,-27050.32602
-70.772569,390,20,-70.772569,-70.772569,-70.772569,-70.772569,-70.772569,390,-70.772569,-27601.302,0,-70.772569,-62.703968,-70.772569,0.1,-62.703968,0.1,-6.270397,0,0.808449,3.660414,0.808449,-6.270397,3.660414,-2.609983,-2.609983,20,-52.199654,-27601.302,-52.199654,-27653.50165,0.1,0,0.1,0,0,0,0,-70.772569,-70.772569,-70.772569,-62.703968,-70.772569,-62.703968,62.703968,62.703968,-70.772569,-8.068601,0.1,10,-8.068601,10,-80.686015,20,-80.686015,-1613.720292,-27653.50165,-1613.720292,-29267.22194,-29267.22194
-72.008134,390,20,-72.008134,-72.008134,-72.008134,-72.008134,-72.008134,390,-72.008134,-28083.17233,0,-72.008134,-70.772569,-72.008134,0.1,-70.772569,0.1,-7.077257,0,-2.609983,0.808449,-2.609983,-7.077257,0.808449,-6.268808,-6.268808,20,-125.376156,-28083.17233,-125.376156,-28208.54849,0.1,0,0.1,0,0,0,0,-72.008134,-72.008134,-72.008134,-70.772569,-72.008134,-70.772569,70.772569,70.772569,-72.008134,-1.235565,0.1,10,-1.235565,10,-12.35565,20,-12.35565,-247.112993,-28208.54849,-247.112993,-28455.66148,-28455.66148
-65.032513,390,20,-65.032513,-65.032513,-65.032513,-65.032513,-65.032513,390,-65.032513,-25362.68003,0,-65.032513,-72.008134,-65.032513,0.1,-72.008134,0.1,-7.200813,0,-6.268808,-2.609983,-6.268808,-7.200813,-2.609983,-9.810796,-9.810796,20,-196.215923,-25362.68003,-196.215923,-25558.89595,0.1,0,0.1,0,0,0,0,-65.032513,-65.032513,-65.032513,-72.008134,-65.032513,-72.008134,72.008134,72.008134,-65.032513,6.975621,0.1,10,6.975621,10,69.756213,20,69.756213,1395.124258,-25558.89595,1395.124258,-24163.77169,-24163.77169
-49.179095,390,20,-49.179095,-49.179095,-49.179095,-49.179095,-49.179095,390,-49.179095,-19179.84702,0,-49.179095,-65.032513,-49.179095,0.1,-65.032513,0.1,-6.503251,0,-9.810796,-6.268808,-9.810796,-6.503251,-6.268808,-12.772059,-12.772059,20,-255.441182,-19179.84702,-255.441182,-19435.2882,0.1,0,0.1,0,0,0,0,-49.179095,-49.179095,-49.179095,-65.032513,-49.179095,-65.032513,65.032513,65.032513,-49.179095,15.853418,0.1,10,15.853418,10,158.53418,20,158.53418,3170.683594,-19435.2882,3170.683594,-16264.60461,-16264.60461
-24.702038,390,20,-24.702038,-24.702038,-24.702038,-24.702038,-24.702038,390,-24.702038,-9633.795001,0,-24.702038,-49.179095,-24.702038,0.1,-49.179095,0.1,-4.917909,0,-12.772059,-9.810796,-12.772059,-4.917909,-9.810796,-14.728706,-14.728706,20,-294.574113,-9633.795001,-294.574113,-9928.369113,0.1,0,0.1,0,0,0,0,-24.702038,-24.702038,-24.702038,-49.179095,-24.702038,-49.179095,49.179095,49.179095,-24.702038,24.477056,0.1,10,24.477056,10,244.770565,20,244.770565,4895.411292,-9928.369113,4895.411292,-5032.957821,-5032.957821
7.083764,390,20,7.083764,7.083764,7.083764,7.083764,7.083764,390,7.083764,2762.668026,0,7.083764,-24.702038,7.083764,0.1,-24.702038,0.1,-2.470204,0,-14.728706,-12.772059,-14.728706,-2.470204,-12.772059,-15.242263,-15.242263,20,-304.845258,2762.668026,-304.845258,2457.822767,0.1,0,0.1,0,0,0,0,7.083764,7.083764,7.083764,-24.702038,7.083764,-24.702038,24.702038,24.702038,7.083764,31.785803,0.1,10,31.785803,10,317.858026,20,317.858026,6357.160526,2457.822767,6357.160526,8814.983294,8814.983294
43.767913,390,20,43.767913,43.767913,43.767913,43.767913,43.767913,390,43.767913,17069.48612,0,43.767913,7.083764,43.767913,0.1,7.083764,0.1,0.708376,0,-15.242263,-14.728706,-15.242263,0.708376,-14.728706,-14.020329,-14.020329,20,-280.406584,17069.48612,-280.406584,16789.07954,0.1,0,0.1,0,0,0,0,43.767913,43.767913,43.767913,7.083764,43.767913,7.083764,-7.083764,-7.083764,43.767913,36.684149,0.1,10,36.684149,10,366.84149,20,366.84149,7336.829793,16789.07954,7336.829793,24125.90933,24125.90933
81.934056,390,20,81.934056,81.934056,81.934056,81.934056,81.934056,390,81.934056,31954.28202,0,81.934056,43.767913,81.934056,0.1,43.767913,0.1,4.376791,0,-14.020329,-15.242263,-14.020329,4.376791,-15.242263,-10.865472,-10.865472,20,-217.309432,31954.28202,-217.309432,31736.97258,0.1,0,0.1,0,0,0,0,81.934056,81.934056,81.934056,43.767913,81.934056,43.767913,-43.767913,-43.767913,81.934056,38.166143,0.1,10,38.166143,10,381.661433,20,381.661433,7633.228663,31736.97258,7633.228663,39370.20125,39370.20125
117.383557,390,20,117.383557,117.383557,117.383557,117.383557,117.383557,390,117.383557,45779.58708,0,117.383557,81.934056,117.383557,0.1,81.934056,0.1,8.193406,0,-10.865472,-14.020329,-10.865472,8.193406,-14.020329,-5.826924,-5.826924,20,-116.538471,45779.58708,-116.538471,45663.04861,0.1,0,0.1,0,0,0,0,117.383557,117.383557,117.383557,81.934056,117.383557,81.934056,-81.934056,-81.934056,117.383557,35.4495,0.1,10,35.4495,10,354.495002,20,354.495002,7089.900034,45663.04861,7089.900034,52752.94865,52752.94865
145.488666,390,20,145.488666,145.488666,145.488666,145.488666,145.488666,390,145.488666,56740.57963,0,145.488666,117.383557,145.488666,0.1,117.383557,0.1,11.738356,0,-5.826924,-10.865472,-5.826924,11.738356,-10.865472,0.872884,0.872884,20,17.457681,56740.57963,17.457681,56758.03731,0.1,0,0.1,0,0,0,0,145.488666,145.488666,145.488666,117.383557,145.488666,117.383557,-117.383557,-117.383557,145.488666,28.105109,0.1,10,28.105109,10,281.051091,20,281.051091,5621.02182,56758.03731,5621.02182,62379.05913,62379.05913
161.65363,390,20,161.65363,161.65363,161.65363,161.65363,161.65363,390,161.65363,63044.91551,0,161.65363,145.488666,161.65363,0.1,145.488666,0.1,14.548867,0,0.872884,-5.826924,0.872884,14.548867,-5.826924,8.721943,8.721943,20,174.43886,63044.91551,174.43886,63219.35437,0.1,0,0.1,0,0,0,0,161.65363,161.65363,161.65363,145.488666,161.65363,145.488666,-145.488666,-145.488666,161.65363,16.164964,0.1,10,16.164964,10,161.649638,20,161.649638,3232.99276,63219.35437,3232.99276,66452.34713,66452.34713
161.84871,390,20,161.84871,161.84871,161.84871,161.84871,161.84871,390,161.84871,63120.99697,0,161.84871,161.65363,161.84871,0.1,161.65363,0.1,16.165363,0,8.721943,0.872884,8.721943,16.165363,0.872884,17.038247,17.038247,20,340.76494,63120.99697,340.76494,63461.76191,0.1,0,0.1,0,0,0,0,161.84871,161.84871,161.84871,161.65363,161.84871,161.65363,-161.65363,-161.65363,161.84871,0.195081,0.1,10,0.195081,10,1.950807,20,1.950807,39.016133,63461.76191,39.016133,63500.77804,63500.77804
143.171917,390,20,143.171917,143.171917,143.171917,143.171917,143.171917,390,143.171917,55837.04764,0,143.171917,161.84871,143.171917,0.1,161.84871,0.1,16.184871,0,17.038247,8.721943,17.038247,16.184871,8.721943,24.906814,24.906814,20,498.136281,55837.04764,498.136281,56335.18392,0.1,0,0.1,0,0,0,0,143.171917,143.171917,143.171917,161.84871,143.171917,161.84871,-161.84871,-161.84871,143.171917,-18.676793,0.1,10,-18.676793,10,-186.767932,20,-186.767932,-3735.358631,56335.18392,-3735.358631,52599.82529,52599.82529
104.408379,390,20,104.408379,104.408379,104.408379,104.408379,104.408379,390,104.408379,40719.26784,0,104.408379,143.171917,104.408379,0.1,143.171917,0.1,14.317192,0,24.906814,17.038247,24.906814,14.317192,17.038247,31.355439,31.355439,20,627.108774,40719.26784,627.108774,41346.37662,0.1,0,0.1,0,0,0,0,104.408379,104.408379,104.408379,143.171917,104.408379,143.171917,-143.171917,-143.171917,104.408379,-38.763538,0.1,10,-38.763538,10,-387.63538,20,-387.63538,-7752.70759,41346.37662,-7752.70759,33593.66903,33593.66903
46.508291,390,20,46.508291,46.508291,46.508291,46.508291,46.508291,390,46.508291,18138.23362,0,46.508291,104.408379,46.508291,0.1,104.408379,0.1,10.440838,0,31.355439,24.906814,31.355439,10.440838,24.906814,35.347652,35.347652,20,706.953039,18138.23362,706.953039,18845.18666,0.1,0,0.1,0,0,0,0,46.508291,46.508291,46.508291,104.408379,46.508291,104.408379,-104.408379,-104.408379,46.508291,-57.900088,0.1,10,-57.900088,10,-579.000878,20,-579.000878,-11580.01755,18845.18666,-11580.01755,7265.169104,7265.169104
-27.138453,390,20,-27.138453,-27.138453,-27.138453,-27.138453,-27.138453,390,-27.138453,-10583.99661,0,-27.138453,46.508291,-27.138453,0.1,46.508291,0.1,4.650829,0,35.347652,31.355439,35.347652,4.650829,31.355439,36.006268,36.006268,20,720.125357,-10583.99661,720.125357,-9863.871251,0.1,0,0.1,0,0,0,0,-27.138453,-27.138453,-27.138453,46.508291,-27.138453,46.508291,-46.508291,-46.508291,-27.138453,-73.646744,0.1,10,-73.646744,10,-736.467442,20,-736.467442,-14729.34883,-9863.871251,-14729.34883,-24593.22008,-24593.22008
-110.677468,390,20,-110.677468,-110.677468,-110.677468,-110.677468,-110.677468,390,-110.677468,-43164.21242,0,-110.677468,-27.138453,-110.677468,0.1,-27.138453,0.1,-2.713845,0,36.006268,35.347652,36.006268,-2.713845,35.347652,32.633807,32.633807,20,652.676133,-43164.21242,652.676133,-42511.53628,0.1,0,0.1,0,0,0,0,-110.677468,-110.677468,-110.677468,-27.138453,-110.677468,-27.138453,27.138453,27.138453,-110.677468,-83.539015,0.1,10,-83.539015,10,-835.390149,20,-835.390149,-16707.80298,-42511.53628,-16707.80298,-59219.33926,-59219.33926
-196.061633,390,20,-196.061633,-196.061633,-196.061633,-196.061633,-196.061633,390,-196.061633,-76464.03698,0,-196.061633,-110.677468,-196.061633,0.1,-110.677468,0.1,-11.067747,0,32.633807,36.006268,32.633807,-11.067747,36.006268,24.938521,24.938521,20,498.770421,-76464.03698,498.770421,-75965.26656,0.1,0,0.1,0,0,0,0,-196.061633,-196.061633,-196.061633,-110.677468,-196.061633,-110.677468,110.677468,110.677468,-196.061633,-85.384166,0.1,10,-85.384166,10,-853.841656,20,-853.841656,-17076.83311,-75965.26656,-17076.83311,-93042.09967,-93042.09967
-273.628048,390,20,-273.628048,-273.628048,-273.628048,-273.628048,-273.628048,390,-273.628048,-106714.9389,0,-273.628048,-196.061633,-273.628048,0.1,-196.061633,0.1,-19.606163,0,24.938521,32.633807,24.938521,-19.606163,32.633807,13.027643,13.027643,20,260.552866,-106714.9389,260.552866,-106454.386,0.1,0,0.1,0,0,0,0,-273.628048,-273.628048,-273.628048,-196.061633,-273.628048,-196.061633,196.061633,196.061633,-273.628048,-77.566415,0.1,10,-77.566415,10,-775.664152,20,-775.664152,-15513.28304,-106454.386,-15513.28304,-121967.6691,-121967.6691
-332.950711,390,20,-332.950711,-332.950711,-332.950711,-332.950711,-332.950711,390,-332.950711,-129850.7773,0,-332.950711,-273.628048,-332.950711,0.1,-273.628048,0.1,-27.362805,0,13.027643,24.938521,13.027643,-27.362805,24.938521,-2.424284,-2.424284,20,-48.485676,-129850.7773,-48.485676,-129899.263,0.1,0,0.1,0,0,0,0,-332.950711,-332.950711,-332.950711,-273.628048,-332.950711,-273.628048,273.628048,273.628048,-332.950711,-59.322663,0.1,10,-59.322663,10,-593.226625,20,-593.226625,-11864.5325,-129899.263,-11864.5325,-141763.7955,-141763.7955
-363.905304,390,20,-363.905304,-363.905304,-363.905304,-363.905304,-363.905304,390,-363.905304,-141923.0687,0,-363.905304,-332.950711,-363.905304,0.1,-332.950711,0.1,-33.295071,0,-2.424284,13.027643,-2.424284,-33.295071,13.027643,-20.267428,-20.267428,20,-405.348556,-141923.0687,-405.348556,-142328.4173,0.1,0,0.1,0,0,0,0,-363.905304,-363.905304,-363.905304,-332.950711,-363.905304,-332.950711,332.950711,332.950711,-363.905304,-30.954593,0.1,10,-30.954593,10,-309.545934,20,-309.545934,-6190.918686,-142328.4173,-6190.918686,-148519.336,-148519.336
-357.855053,390,20,-357.855053,-357.855053,-357.855053,-357.855053,-357.855053,390,-357.855053,-139563.4707,0,-357.855053,-363.905304,-357.855053,0.1,-363.905304,0.1,-36.39053,0,-20.267428,-2.424284,-20.267428,-36.39053,-2.424284,-38.814814,-38.814814,20,-776.296285,-139563.4707,-776.296285,-140339.7669,0.1,0,0.1,0,0,0,0,-357.855053,-357.855053,-357.855053,-363.905304,-357.855053,-363.905304,363.905304,363.905304,-357.855053,6.050251,0.1,10,6.050251,10,60.502515,20,60.502515,1210.050293,-140339.7669,1210.050293,-139129.7166,-139129.7166
-308.857878,390,20,-308.857878,-308.857878,-308.857878,-308.857878,-308.857878,390,-308.857878,-120454.5724,0,-308.857878,-357.855053,-308.857878,0.1,-357.855053,0.1,-35.785505,0,-38.814814,-20.267428,-38.814814,-35.785505,-20.267428,-56.052933,-56.052933,20,-1121.058662,-120454.5724,-1121.058662,-121575.631,0.1,0,0.1,0,0,0,0,-308.857878,-308.857878,-308.857878,-357.855053,-308.857878,-357.855053,357.855053,357.855053,-308.857878,48.997175,0.1,10,48.997175,10,489.971751,20,489.971751,9799.435016,-121575.631,9799.435016,-111776.196,-111776.196
-214.971539,390,20,-214.971539,-214.971539,-214.971539,-214.971539,-214.971539,390,-214.971539,-83838.90013,0,-214.971539,-308.857878,-214.971539,0.1,-308.857878,0.1,-30.885788,0,-56.052933,-38.814814,-56.052933,-30.885788,-38.814814,-69.700602,-69.700602,20,-1394.01204,-83838.90013,-1394.01204,-85232.91217,0.1,0,0.1,0,0,0,0,-214.971539,-214.971539,-214.971539,-308.857878,-214.971539,-308.857878,308.857878,308.857878,-214.971539,93.886339,0.1,10,93.886339,10,938.863391,20,938.863391,18777.26782,-85232.91217,18777.26782,-66455.64435,-66455.64435
-79.331089,390,20,-79.331089,-79.331089,-79.331089,-79.331089,-79.331089,390,-79.331089,-30939.12459,0,-79.331089,-214.971539,-79.331089,0.1,-214.971539,0.1,-21.497154,0,-69.700602,-56.052933,-69.700602,-21.497154,-56.052933,-77.550087,-77.550087,20,-1551.001739,-30939.12459,-1551.001739,-32490.12633,0.1,0,0.1,0,0,0,0,-79.331089,-79.331089,-79.331089,-214.971539,-79.331089,-214.971539,214.971539,214.971539,-79.331089,135.64045,0.1,10,135.64045,10,1356.404501,20,1356.404501,27128.09002,-32490.12633,27128.09002,-5362.036305,-5362.036305
89.340505,390,20,89.340505,89.340505,89.340505,89.340505,89.340505,390,89.340505,34842.797,0,89.340505,-79.331089,89.340505,0.1,-79.331089,0.1,-7.933109,0,-77.550087,-69.700602,-77.550087,-7.933109,-69.700602,-77.633711,-77.633711,20,-1552.674218,34842.797,-1552.674218,33290.12278,0.1,0,0.1,0,0,0,0,89.340505,89.340505,89.340505,-79.331089,89.340505,-79.331089,79.331089,79.331089,89.340505,168.671594,0.1,10,168.671594,10,1686.715938,20,1686.715938,33734.31876,33290.12278,33734.31876,67024.44155,67024.44155
276.856175,390,20,276.856175,276.856175,276.856175,276.856175,276.856175,390,276.856175,107973.9083,0,276.856175,89.340505,276.856175,0.1,89.340505,0.1,8.934051,0,-77.633711,-77.550087,-77.633711,8.934051,-77.550087,-68.616036,-68.616036,20,-1372.320729,107973.9083,-1372.320729,106601.5875,0.1,0,0.1,0,0,0,0,276.856175,276.856175,276.856175,89.340505,276.856175,89.340505,-89.340505,-89.340505,276.856175,187.51567,0.1,10,187.51567,10,1875.156699,20,1875.156699,37503.13398,106601.5875,37503.13398,144104.7215,144104.7215
464.405358,390,20,464.405358,464.405358,464.405358,464.405358,464.405358,390,464.405358,181118.0895,0,464.405358,276.856175,464.405358,0.1,276.856175,0.1,27.685618,0,-68.616036,-77.633711,-68.616036,27.685618,-77.633711,-49.948093,-49.948093,20,-998.961868,181118.0895,-998.961868,180119.1277,0.1,0,0.1,0,0,0,0,464.405358,464.405358,464.405358,276.856175,464.405358,276.856175,-276.856175,-276.856175,464.405358,187.549183,0.1,10,187.549183,10,1875.491827,20,1875.491827,37509.83654,180119.1277,37509.83654,217628.9642,217628.9642
630.066213,390,20,630.066213,630.066213,630.066213,630.066213,630.066213,390,630.066213,245725.8231,0,630.066213,464.405358,630.066213,0.1,464.405358,0.1,46.440536,0,-49.948093,-68.616036,-49.948093,46.440536,-68.616036,-22.175501,-22.175501,20,-443.510013,245725.8231,-443.510013,245282.3131,0.1,0,0.1,0,0,0,0,630.066213,630.066213,630.066213,464.405358,630.066213,464.405358,-464.405358,-464.405358,630.066213,165.660855,0.1,10,165.660855,10,1656.608553,20,1656.608553,33132.17105,245282.3131,33132.17105,278414.4841,278414.4841
750.852069,390,20,750.852069,750.852069,750.852069,750.852069,750.852069,390,750.852069,292832.3067,0,750.852069,630.066213,750.852069,0.1,630.066213,0.1,63.006621,0,-22.175501,-49.948093,-22.175501,63.006621,-49.948093,13.058528,13.058528,20,261.170558,292832.3067,261.170558,293093.4773,0.1,0,0.1,0,0,0,0,750.852069,750.852069,750.852069,630.066213,750.852069,630.066213,-630.066213,-630.066213,750.852069,120.785856,0.1,10,120.785856,10,1207.858555,20,1207.858555,24157.1711,293093.4773,24157.1711,317250.6484,317250.6484
805.087674,390,20,805.087674,805.087674,805.087674,805.087674,805.087674,390,805.087674,313984.1928,0,805.087674,750.852069,805.087674,0.1,750.852069,0.1,75.085207,0,13.058528,-22.175501,13.058528,75.085207,-22.175501,52.909706,52.909706,20,1058.194124,313984.1928,1058.194124,315042.3869,0.1,0,0.1,0,0,0,0,805.087674,805.087674,805.087674,750.852069,805.087674,750.852069,-750.852069,-750.852069,805.087674,54.235605,0.1,10,54.235605,10,542.356053,20,542.356053,10847.12107,315042.3869,10847.12107,325889.508,325889.508
