,time,lead_car.y,plant_car.y,PID.et,PID.ut,PID.etInt.y,PID.det.y,PID.P.y,PID.I.y,PID.D.y
273,27.1,657.3462247510366,647.4358004937424,-0.08957574270573332,-9.543971232293714,23.851007110465797,1.539561312476484,-34.934539655235994,23.851007110465797,1.539561312476484
274,27.2,660.5599743966504,650.6435374238762,-0.08356302722575037,-7.947869999620696,23.678358259711306,0.9633523587106452,-32.589580618042646,23.678358259711306,0.9633523587106452
275,27.3,663.7662240422645,653.8468863833908,-0.080662341126299,-7.622825853500938,23.51467172864321,0.32081545711246107,-31.45831303925661,23.51467172864321,0.32081545711246107
276,27.4,666.9649736878782,657.0459478963228,-0.08097420844455883,-8.537535546872434,23.353558813576726,-0.31115306707121815,-31.579941293377942,23.353558813576726,-0.31115306707121815
277,27.5,670.1562233334922,660.2404506114282,-0.08422727793595186,-10.520884131692611,23.188806866495383,-0.8610526031667676,-32.848638395021226,23.188806866495383,-0.8610526031667676
278,27.6,673.3399729791063,663.4298025360541,-0.08982955694784778,-13.289094847988054,23.015078249893314,-1.2706458882207339,-35.03352720966063,23.015078249893314,-1.2706458882207339
279,27.7,676.5162226247201,666.6131760791918,-0.09695345447175896,-16.484259874351928,22.82847133099218,-1.5008839613581126,-37.811847243985994,22.82847133099218,-1.5008839613581126
280,27.8,679.6849722703341,669.7896153535132,-0.10464308317909854,-19.71923344443708,22.62688699790406,-1.5353180024927082,-40.81080243984843,22.62688699790406,-1.5353180024927082
281,27.9,682.8462219159479,672.9581522758144,-0.11193035986650557,-22.623416449234202,22.410169457891655,-1.3807455591886841,-43.65284034793717,22.410169457891655,-1.3807455591886841
282,28.0,685.999971561562,676.1179177338195,-0.11794617225746151,-24.884157682556594,22.180017540970745,-1.0651680431173483,-45.99900718040999,22.180017540970745,-1.0651680431173483
283,28.1,689.146221207176,679.2682353989561,-0.12201419178006745,-26.27928487536419,21.93968914101798,-0.6334392221558627,-47.585534794226305,21.93968914101798,-0.6334392221558627
284,28.2,692.2849708527899,682.4086884226456,-0.12371756985567117,-26.697535626922406,21.693543799998597,-0.1412271832092471,-48.24985224371176,21.693543799998597,-0.1412271832092471
285,28.3,695.4162204984038,685.5391528799591,-0.12293238155530162,-26.14521521655055,21.446484465090734,0.35192912492634787,-47.94362880656763,21.446484465090734,0.35192912492634787
286,28.4,698.5399701440177,688.6597959554806,-0.1198258114628743,-24.73907194419834,21.20336763508007,0.7896268912425675,-46.73206647052098,21.20336763508007,0.7896268912425675
287,28.5,701.6562197896318,691.7710409991213,-0.1148212094894916,-22.686954009942493,20.96845094516738,1.124866745791847,-44.78027170090172,20.96845094516738,1.124866745791847
288,28.6,704.7649694352458,694.8735052451149,-0.10853580986906763,-20.259121374944325,20.744939208753983,1.3249052652380688,-42.32896584893638,20.744939208753983,1.3249052652380688
289,28.7,707.8662190808598,697.9679187929615,-0.10169971210177664,-17.753996436496003,20.5346753685166,1.374215914680288,-39.66288771969289,20.5346753685166,1.374215914680288
290,28.8,710.9599687264737,701.0550351185899,-0.09506639211622314,-15.462565718277261,20.338003739215054,1.2753234678347103,-37.075892925327025,20.338003739215054,1.2753234678347103
291,28.9,714.0462183720874,704.1355437920521,-0.08932541996466625,-13.635569539570422,20.153811769714686,1.0475324769347316,-34.83691378621984,20.153811769714686,1.0475324769347316
292,29.0,717.1249680177013,707.2099952444963,-0.08502722679497765,-12.457072948179981,19.97973582918001,0.7238096726812915,-33.160618450041284,19.97973582918001,0.7238096726812915
293,29.1,720.1962176633155,710.278745515474,-0.08252785215859149,-12.02708707349393,19.812498594446787,0.3462766739099621,-32.18586234185068,19.812498594446787,0.3462766739099621
294,29.2,723.2599673089294,713.3419261996094,-0.08195889067997086,-12.354731789906825,19.648332358439756,-0.039096783157943626,-31.963967365188637,19.648332358439756,-0.039096783157943626
295,29.3,726.3162169545434,716.3994416500075,-0.08322469546408229,-13.362145772849338,19.483435257872785,-0.38794979973003074,-32.45763123099209,19.483435257872785,-0.38794979973003074
296,29.4,729.3649666001572,719.4509922730806,-0.08602567292336971,-14.898112267284056,19.314406551661854,-0.6625063788317231,-33.55001244011419,19.314406551661854,-0.6625063788317231
297,29.5,732.4062162457711,722.4961198347099,-0.08990358893879602,-16.75931604513626,19.138612403311345,-0.8355287623171559,-35.06239968613045,19.138612403311345,-0.8355287623171559
