"time","lead_car.y","Plant.y","et.y","PID.ut"
10.36,129.8134000000013,119.7527659301691,0.06063406983211905,50.2410864266587
10.37,130.0197875000013,119.9600853836154,0.05970211638583578,49.9678467646678
10.38,130.2263500000013,120.1675394547021,0.05881054529913854,49.711885022126
10.39,130.4330875000013,120.3751273658694,0.05796013413188916,49.47340867097574
10.4,130.6400000000013,120.5828483922546,0.05715160774668959,49.25260346573091
10.41,130.8470875000013,120.7907018627632,0.05638563723810819,49.04963313844365
10.42,131.0543500000013,120.9986871601196,0.05566283988173382,48.86463950765645
10.43,131.2617875000013,121.2068037216088,0.05498377839248292,48.69774230611989
10.44,131.4694000000013,121.4150510393201,0.05434896068123862,48.54903921097251
10.45,131.6771875000013,121.6234286603011,0.05375883970016559,48.41860590571414
10.46,131.8851500000014,121.8319361871872,0.05321381281422077,48.30649595591019
10.47,132.0932875000014,122.0405732778235,0.05271422217793997,48.21274108057946
10.48,132.3016000000014,122.249339645885,0.05226035411641305,48.13735103115853
10.49,132.5100875000014,122.4582350604798,0.05185243952161045,48.08031386875992
10.5,132.7187500000014,122.6672593463805,0.05149065362093097,48.04159599391324
10.51,132.9275875000014,122.8764123838623,0.05117511613912029,48.02114233128527
10.52,133.1366000000014,123.085694108348,0.05090589165337178,48.01887658481726
10.53,133.3457875000014,123.2951045105891,0.05068298941232285,48.03470129017622
10.54,133.5551500000014,123.5046436358497,0.0505063641517296,48.06849824368923
10.55,133.7646875000015,123.7143115840346,0.05037591596686752,48.12012857558818
10.56,133.9744000000015,123.9241085088942,0.05029149110723097,48.1894331683784
10.57,134.1842875000015,124.1340346177467,0.05025288225478164,48.27623288147811
10.58,134.3943500000015,124.3440901709402,0.05025982906126103,48.38032887350079
10.59,134.6045875000015,124.554275481025,0.05031201897649851,48.50150302832786
10.6,134.8150000000015,124.7645909124939,0.0504090875076173,48.63951817499258
10.61,135.0255875000015,124.9750368805921,0.05055061940943517,48.7941186441684
10.62,135.2363500000015,125.1856138509643,0.05073614903720625,48.96503052203119
10.63,135.4472875000016,125.3963223385215,0.05096516148002195,49.15196218401242
10.64,135.6584000000016,125.6071629066901,0.05123709331142834,49.35460469033728
10.65,135.8696875000016,125.8181361665412,0.05155133346040941,49.57263222588892
10.66,136.0811500000016,126.029242775557,0.05190722444461926,49.80570266384023
10.67,136.2927875000016,126.2404834369616,0.05230406304004021,50.05345793517822
10.68,136.5046000000016,126.4518588982374,0.05274110176424074,50.31552467666847
10.69,136.7165875000016,126.6633699503328,0.05321754966877279,50.59151464217049
10.7,136.9287500000016,126.8750174262623,0.05373257373936724,50.88102532102799
10.71,137.1410875000016,127.0868021999529,0.05428530004878951,51.18364046888161
10.72,137.3536000000017,127.2987251850898,0.05487481491186941,51.4989306441682
10.73,137.5662875000017,127.5107873335742,0.05550016642743572,51.82645386492472
10.74,137.7791500000017,127.7229896344926,0.05616036550910053,52.16575610424349
10.75,137.9921875000017,127.9353331124339,0.05685438756779604,52.51637199014984
10.76,138.2054000000017,128.1478188263257,0.05758117367594195,52.87782534237664
10.77,138.4187875000017,128.3604478678463,0.05833963215545168,53.24962984162141
10.78,138.6323500000017,128.5732213599663,0.05912864003545337,53.63128965291661
10.79,138.8460875000017,128.7861404555662,0.05994704443551768,54.02230003377746
10.8,139.0600000000017,128.9992063357008,0.06079366430091682,54.42214803708802
10.81,139.2740875000018,129.2124202082748,0.06166729172693408,54.83031309984865
10.82,139.4883500000018,129.4257833062589,0.06256669374289459,55.24626775749898
10.83,139.7027875000018,129.6392968862454,0.06349061375638598,55.66947826461283
10.84,139.9174000000018,129.8529622267527,0.06443777324903976,56.09940528287258
10.85,140.1321875000018,130.0667806265813,0.06540687342049978,56.53550454840028
10.86,140.3471500000018,130.28075340326,0.06639659674175391,56.97722752603352
10.87,140.5622875000018,130.4948818912473,0.06740560875451251,57.42402210605104
10.88,140.7776000000018,130.7091674403911,0.06843255961075556,57.87533325461625
10.89,140.9930875000018,130.9236114141426,0.06947608585926446,58.33060370212411
10.9,141.2087500000018,131.1382151879397,0.07053481206216361,58.78927460399626
10.91,141.4245875000019,131.3529801474799,0.07160735252202244,59.25078621762123
10.92,141.6406000000019,131.5679076870256,0.07269231297630085,59.71457855994008
10.93,141.8567875000019,131.7829992077324,0.07378829226942685,60.1800920840013
10.94,142.0731500000019,131.9982561159236,0.07489388407827846,60.64676832100713
10.95,142.2896875000019,132.2136798214209,0.07600767858096447,61.11405055325355
10.96,142.5064000000019,132.4292717358475,0.07712826415445306,61.58138444467899
10.97,142.7232875000019,132.6450332709567,0.07825422904525681,62.04821869392068
10.98,142.940350000002,132.8609658369481,0.07938416305384521,62.5140056720431
10.99,143.157587500002,133.0770708408438,0.08051665915814965,62.97820202505375
11,143.375000000002,133.2933496847821,0.08165031521983224,63.44026933894212
11.01,143.592587500002,133.5098037644656,0.08278373553633855,63.89967469022907
11.02,143.810350000002,133.7264344674679,0.08391553253406414,64.35589130147324
11.03,144.028287500002,133.9432431717029,0.0850443282990625,64.80839908604177
11.04,144.246400000002,134.1602312438208,0.08616875618122322,65.25668524634015
11.05,144.464687500002,134.3774000376309,0.0872874623711084,65.7002448504718
11.06,144.683150000002,134.5947508926619,0.08839910734013756,66.13858133807383
11.07,144.9017875000021,134.8122851325108,0.08950236749126361,66.57120713901327
11.08,145.120600000002,135.0300040635415,0.09059593646054509,66.99764410736665
11.09,145.3395875000021,135.2479089732755,0.09167852672655386,67.41742411879451
11.1,145.5587500000021,135.4660011290913,0.09274887091081041,67.8300895071834
11.11,145.7780875000021,135.6842817767993,0.09380572320276315,68.23519356871884
11.12,145.9976000000021,135.902752139229,0.09484786077311469,68.63230105695663
11.13,146.2172875000021,136.1214134150698,0.09587408493229077,69.02098855822479
11.14,146.4371500000021,136.3402667773594,0.09688322264273097,69.40084503443279
11.15,146.6571875000021,136.5593133724913,0.09787412751077795,69.77147212235917
11.16,146.8774000000022,136.7785543187909,0.09884568121125881,70.13248463523635
11.17,147.0977875000021,136.9979907054901,0.09979679451200241,70.48351087870299
11.18,147.3183500000022,137.2176235915824,0.1007264084198027,70.82419302643758
11.19,147.5390875000022,137.437454004616,0.1016334953861531,71.1541875188496
11.2,147.7600000000022,137.6574829398962,0.1025170601059813,71.47316528366288
11.21,147.9810875000022,137.8777113591833,0.1033761408189378,71.78081217846207
11.22,148.2023500000022,138.0981401900501,0.104209809952124,72.07682914343899
11.23,148.4237875000022,138.3187703247279,0.1050171752743552,72.36093258036097
11.24,148.6454000000022,138.5396026193869,0.1057973806152859,72.63285454008803
11.25,148.8671875000022,138.7606378933492,0.1065496066530045,72.89234294376001
11.26,149.0891500000023,138.9818769281219,0.1072730718803143,73.13916187717618
11.27,149.3112875000023,139.2033204670113,0.107967032991013,73.37309164256595
11.28,149.5336000000023,139.4249692140921,0.1086307859101794,73.59392908043519
11.29,149.7560875000023,139.6468238339304,0.109263666071854,73.80148757766038
11.3,149.9787500000023,139.8688849507679,0.1098650492343722,73.99559729949073
11.31,150.2015875000023,140.0911531481198,0.1104343518825601,74.17610525069429
11.32,150.4246000000024,140.313628968398,0.110971031604322,74.34287532788451
11.33,150.6477875000024,140.5363129122065,0.1114745877958114,74.49578850505534
11.34,150.8711500000024,140.759205438391,0.1119445616113239,74.63474271401488
11.35,151.0946875000024,140.9823069633227,0.1123805366796944,74.7596530339865
11.36,151.3184000000024,141.2056178609825,0.1127821390198847,74.87045156013318
11.37,151.5422875000024,141.4291384625272,0.1131490374751252,74.96708748070179
11.38,151.7663500000024,141.6528690562091,0.1134809437932915,75.04952701210962
11.39,151.9905875000024,141.876809887399,0.1137776126034566,75.11775329595886
11.4,152.2150000000024,142.1009611582197,0.1140388417827296,75.17176644719018
11.41,152.4395875000025,142.3253230279613,0.1142644720411283,75.21158329890375
11.42,152.6643500000025,142.5498956127358,0.1144543872667043,75.23723744276201
11.43,152.8892875000025,142.7746789858944,0.1146085141080562,75.24877897413998
11.44,153.1144000000025,142.999673177992,0.1147268220105389,75.24627441432415
11.45,153.3396875000025,143.2248781770129,0.1148093229895721,75.22980652921314
11.46,153.5651500000025,143.4502939287829,0.1148560712196058,75.19947408223041
11.47,153.7907875000026,143.6759203369481,0.1148671630544698,75.1553917475625
11.48,154.0166000000025,143.9017572637146,0.1148427362878977,75.09768973985626
11.49,154.2425875000026,144.1278045298836,0.114782970118938,75.02651370824643
11.5,154.4687500000026,144.3540619155622,0.1146880844403881,74.9420243770933
11.51,154.6950875000026,144.5805291605147,0.1145583394878997,74.84439732400082
11.52,154.9216000000026,144.8072059646697,0.1143940353328787,74.73382269650142
11.53,155.1482875000026,145.0340919888813,0.1141955111212383,74.61050484136196
11.54,155.3751500000026,145.2611868552437,0.113963144758884,74.4746620918734
11.55,155.6021875000026,145.4884901480995,0.1136973519031415,74.32652630816089
11.56,155.8294000000026,145.7160014144379,0.1133985855647097,74.16634263680101
11.57,156.0567875000027,145.9437201648497,0.1130673351529765,73.99436907122872
11.58,156.2843500000027,146.1716458742277,0.1127041257749681,73.81087610423189
11.59,156.5120875000027,146.399777982519,0.1123095174836806,73.61614636157201
11.6,156.7400000000027,146.6281158957761,0.1118841042265899,73.4104741339179
11.61,156.9680875000027,146.8566589867771,0.1114285132255475,73.19416505551354
11.62,157.1963500000027,147.0854065962364,0.1109434037662709,72.96753558448805
11.63,157.4247875000028,147.3143580335272,0.110429466475523,72.73091264699666
11.64,157.6534000000027,147.5435125778215,0.1098874221812594,72.4846331423355
11.65,157.8821875000028,147.7728694790779,0.1093180209249169,72.22904350205994
11.66,158.1111500000028,148.0024279589992,0.1087220410036025,71.96449925392091
11.67,158.3402875000028,148.2321872122923,0.1081002877104993,71.69136449585621
11.68,158.5696000000028,148.4621464075513,0.1074535924514919,71.41001148410542
11.69,158.7990875000028,148.6923046885957,0.1067828114071006,71.12082008459616
11.7,159.0287500000028,148.9226611754579,0.1060888245448837,70.8241773300803
11.71,159.2585875000028,149.1532149656469,0.1053725343559222,70.52047689535075
11.72,159.4886000000029,149.3839651353412,0.104634864661648,70.21011859609092
11.73,159.7187875000029,149.6149107405076,0.1038767594953072,69.8935079063673
11.74,159.9491500000029,149.8460508182761,0.1030991817268045,69.57105540924009
11.75,160.1796875000029,150.0773843880304,0.1023031119725033,69.24317632172409
11.76,160.4104000000029,150.3089104527972,0.1014895472056594,68.91028994632177
11.77,160.6412875000029,150.5406280004225,0.1006594995804448,68.57281917479676
11.78,160.8723500000029,150.7725360048977,0.09981399510516553,68.23118995630603
11.79,161.1035875000029,151.0046334276598,0.09895407234310483,67.88583077897633
11.8,161.335000000003,151.2369192188299,0.09808078117305286,67.53717215441525
11.81,161.566587500003,151.4693923185977,0.09719518140522609,67.18564609073246
11.82,161.798350000003,151.7020516584574,0.09629834154560513,66.83168557762588
11.83,162.030287500003,151.9348961625729,0.09539133743004413,66.47572406750469
11.84,162.262400000003,152.1679247490559,0.09447525094705611,66.11819496164003
11.85,162.494687500003,152.4011363312962,0.09355116870676738,65.75953109504806
11.86,162.727150000003,152.6345298192657,0.09262018073729905,65.40016423701653
11.87,162.959787500003,152.8681041208292,0.09168337917381564,65.04052456897074
11.88,163.1926000000031,153.1018581430411,0.09074185696201198,64.68104020927163
11.89,163.4255875000031,153.3357907934533,0.08979670654980509,64.32213669257584
11.9,163.6587500000031,153.5699009813908,0.08884901861230787,63.96423650351043
11.91,163.8920875000031,153.8041876192366,0.08789988076654254,63.60775858231158
11.92,164.1256000000031,154.0386496237128,0.08695037629036051,63.25311784444345
11.93,164.3592875000031,154.2732859170961,0.08600158290695958,62.90072473879921
11.94,164.5931500000031,154.5080954285321,0.08505457147103357,62.55098474170891
11.95,164.8271875000031,154.7430770951742,0.08411040482891963,62.20429796044304
11.96,165.0614000000032,154.9782298634814,0.08317013652177252,61.86105863813108
11.97,165.2957875000032,155.2135526903454,0.0822348096578196,61.521654760304
11.98,165.5303500000032,155.4490445442929,0.0813054557102646,61.1864676133181
11.99,165.7650875000032,155.6847044066677,0.08038309333551297,60.85587135871581
12,166.0000000000032,155.9205312726752,0.07946872732793508,60.53023267490575
12.01,166.2350875000032,156.156524152631,0.07856334737223847,60.20991029595245
12.02,166.4703500000032,156.3926820728881,0.07766792711510107,59.89525471060932
12.03,166.7057875000032,156.629004077041,0.07678342296219398,59.58660772384756
12.04,166.9414000000033,156.8654892268616,0.07591077314162931,59.28430215008866
12.05,167.1771875000033,157.102136603333,0.07505089667031939,58.98866145529202
12.06,167.4131500000033,157.3389453076926,0.07420469231067273,58.69999939839742
12.07,167.6492875000033,157.5759144622358,0.07337303776753856,58.41861978213876
12.08,167.8856000000033,157.8130432114354,0.07255678856790837,58.1448160567374
12.09,168.1220875000033,158.0503307226182,0.07175677738516129,57.87887112830668
12.1,168.3587500000033,158.2877761869994,0.07097381300394545,57.62105700185248
12.11,168.5955875000034,158.5253788203973,0.07020867960605415,57.3716345702861
12.12,168.8326000000034,158.7631378640259,0.06946213597746009,57.13085336473304
12.13,169.0697875000034,159.001052585369,0.06873491463446157,56.89895127293967
12.14,169.3071500000034,159.2391222786875,0.06802772131595702,56.67615441363898
12.15,169.5446875000034,159.4773462659585,0.06734123404490333,56.4626768262763
12.16,169.7824000000034,159.7157238972756,0.06667610272785396,56.25872039073328
12.17,170.0202875000035,159.9542545516529,0.06603294835056772,56.0644745739427
12.18,170.2583500000034,160.1929376374994,0.06541236250407678,55.88011631768303
12.19,170.4965875000035,160.4317725931164,0.06481490688702252,55.70580991457463
12.2,170.7350000000035,160.670758887381,0.06424111262248289,55.54170680693366
12.21,170.9735875000035,160.9098960199235,0.0636914800799957,55.38794559547011
12.22,171.2123500000035,161.1491835218443,0.06316647815924625,55.2446518248495
12.23,171.4512875000036,161.3886209558303,0.06266654417325412,55.11193801536062
12.24,171.6904000000036,161.6282079166833,0.06219208332026938,54.98990352605361
12.25,171.9296875000036,161.8679440315458,0.06174346845773471,54.87863454134147
12.26,172.1691500000036,162.107828960082,0.06132103992163707,54.7782040736493
12.27,172.4087875000036,162.3478623949344,0.06092510506920235,54.68867185654247
12.28,172.6486000000036,162.5880440615835,0.06055593842006601,54.61008447588927
12.29,172.8885875000036,162.8283737188023,0.06021378120132681,54.54247526395392
12.3,173.1287500000036,163.0688511584997,0.05989884150397984,54.48586443436681
12.31,173.3690875000037,163.3094762059461,0.05961129405761767,54.44025906723507
12.32,173.6096000000037,163.5502487197539,0.05935128024981395,54.40565318966996
12.33,173.8502875000036,163.7911685917492,0.05911890825441901,54.38202789790546
12.34,174.0911500000037,164.0322357471628,0.05891425284082175,54.36935135663207
12.35,174.3321875000037,164.2734501442169,0.05873735578677497,54.367579028747
12.36,174.5734000000037,164.5148117742876,0.05858822571610744,54.37665368584707
12.37,174.8147875000037,164.7563206615,0.05846683850373324,54.39650563480217
12.38,175.0563500000038,164.9979768626463,0.05837313735747784,54.42705281949501
12.39,175.2980875000038,165.2397804669348,0.05830703306895657,54.46820098860464
12.4,175.5400000000038,165.4817315955699,0.05826840443393166,54.51984392405338
12.41,175.7820875000038,165.7238304016757,0.05825709832814141,54.58186354293142
12.42,176.0243500000038,165.9660770696462,0.05827293035758885,54.6541302102445
12.43,176.2667875000038,166.2084718150159,0.05831568498794582,54.73650286021176
12.44,176.5094000000038,166.4510148838401,0.05838511616374831,54.82882929644013
12.45,176.7521875000038,166.6937065523211,0.05848094768268197,54.9309464022479
12.46,176.9951500000039,166.9365471263497,0.05860287365419481,55.04268038192173
12.47,177.2382875000039,167.1795369408275,0.05875055917641703,55.16384707807633
12.48,177.4816000000039,167.4226763593389,0.05892364066494338,55.29425216739106
12.49,177.7250875000039,167.6659657733099,0.05912172669403049,55.43369153484993
12.5,177.9687500000039,167.9094056016056,0.05934439839833772,55.58195149358075
12.51,178.2125875000039,168.152996289738,0.05959121026597813,55.73880914252657
12.52,178.456600000004,168.3967383092367,0.05986169076729198,55.90403266307839
12.53,178.700787500004,168.6406321570097,0.06015534299422143,56.07738162418519
12.54,178.945150000004,168.884678354464,0.06047164553999096,56.25860736268456
12.55,179.189687500004,169.1288774469494,0.06081005305460963,56.44745325940686
12.56,179.434400000004,169.3732300027814,0.06116999722266314,56.64365515145253
12.57,179.6792875000041,169.6177366126025,0.06155088740158021,56.84694163410656
12.58,179.924350000004,169.8623978884626,0.06195211154144431,57.05703445381891
12.59,180.169587500004,170.1072144629881,0.06237303701590236,57.27364887099944
12.6,180.4150000000041,170.3521869885964,0.06281301140768392,57.49649400884929
12.61,180.6605875000041,170.5973161364776,0.06327136352652474,57.72527327313904
12.62,180.9063500000041,170.842602595851,0.06374740415310498,57.95968468880377
12.63,181.1522875000041,171.0880470729086,0.06424042709551259,58.19942132789002
12.64,181.3984000000041,171.3336502899914,0.06474971001273389,58.44417166970588
12.65,181.6446875000041,171.5794129845901,0.06527451541398932,58.69362001088138
12.66,181.8911500000042,171.8253359083823,0.06581409162188834,58.94744686191894
12.67,182.1377875000042,172.0714198263315,0.06636767367268703,59.20532933104766
12.68,182.3846000000042,172.3176655156101,0.06693448439403937,59.46694154663162
12.69,182.6315875000042,172.5640737647103,0.067513735293943,59.73195503920132
12.7,182.8787500000042,172.8106453723686,0.06810462763564828,60.00003915907756
12.71,183.1260875000042,173.0573811466202,0.06870635338407283,60.27086146891088
12.72,183.3736000000043,173.3042819037654,0.06931809623890217,60.54408815357092
12.73,183.6212875000043,173.5513484673548,0.06993903264944379,60.81938441802639
12.74,183.8691500000043,173.7985816672045,0.07056833279978036,61.09641489142207
12.75,184.1171875000043,174.045982338341,0.07120516166330049,61.37484402428277
12.76,184.3654000000043,174.2935513200189,0.07184867998537925,61.65433648925366
12.77,184.6137875000043,174.5412894546821,0.07249804532216331,61.93455757229153
12.78,184.8623500000043,174.7891975869647,0.07315241303953712,62.21517356785696
12.79,185.1110875000043,175.0372765626701,0.0738109373342013,62.49585216939989
12.8,185.3600000000044,175.2855272277774,0.07447277222692605,62.77626284369222
12.81,185.6090875000044,175.5339504274202,0.07513707258416957,63.05607723295023
12.82,185.8583500000044,175.7825470049197,0.07580299508467192,63.33496950307154
12.83,186.1077875000044,176.0313178007681,0.07646969923635538,63.61261674243653
12.84,186.3574000000044,176.2802636516762,0.07713634832819594,63.88869930499963
12.85,186.6071875000044,176.5293853895946,0.07780211040986273,64.16290118107744
12.86,186.8571500000045,176.7786838407436,0.07846615926086997,64.43491035578818
12.87,187.1072875000044,177.0281598247126,0.07912767529177245,64.70441913083759
12.88,187.3576000000045,177.2778141534551,0.07978584654938459,64.97112450679569
12.89,187.6080875000045,177.5276476304588,0.08043986954572802,65.23472846446761
12.9,187.8587500000045,177.7776610497614,0.08108895024312801,65.49493833545958
12.91,188.1095875000045,178.0278551951248,0.08173230487969363,65.75146708524886
12.92,188.3606000000045,178.278230839145,0.08236916085954249,66.00403363314163
12.93,188.6117875000045,178.5287887423696,0.08299875763489695,66.25236316604955
12.94,188.8631500000046,178.7795296525508,0.083620347453774,66.49618738719191
12.95,189.1146875000045,179.0304543037079,0.08423319629662274,66.73524485725378
12.96,189.3664000000046,179.2815634154746,0.08483658452999521,66.96928119942835
12.97,189.6182875000046,179.5328576922077,0.08542980779697018,67.19804941725239
12.98,189.8703500000046,179.7843378223189,0.08601217768568858,67.42131010827076
12.99,190.1225875000046,180.036004477537,0.08658302246766425,67.63883171187528
13,190.3750000000047,180.2878583121403,0.08714168786431742,67.85039076859928
13.01,190.6275875000047,180.5398999624146,0.08768753759014203,68.05577207851078
13.02,190.8803500000047,180.7921300458289,0.08821995417574158,68.25476898722366
13.03,191.1332875000047,181.0445491605864,0.08873833941825637,68.44718350463339
13.04,191.3864000000047,181.2971578848814,0.08924211512331226,68.63282655319125
13.05,191.6396875000047,181.5499567764089,0.08973072359580669,68.8115181061319
13.06,191.8931500000047,181.80294637183,0.09020362817472005,68.98308734591134
13.07,192.1467875000048,182.0561271861421,0.09066031386265649,69.14737286279694
13.08,192.4006000000048,182.3094997123761,0.09110028762867728,69.30422271399333
13.09,192.6545875000048,182.5630644209258,0.09152307907896784,69.45349464049775
13.1,192.9087500000048,182.8168217593149,0.09192824068992422,69.59505609721282
13.11,193.1630875000048,183.070772151647,0.09231534835780053,69.72878441825623
13.12,193.4176000000048,183.3249159983034,0.09268400170145696,69.85456687876649
13.13,193.6722875000049,183.5792536756478,0.09303382435712138,69.9723007528921
13.14,193.9271500000049,183.8337855355489,0.09336446445593083,70.08189344822472
13.15,194.1821875000049,184.0885119053374,0.09367559466744524,70.18326246304461
13.16,194.4374000000049,184.343433087317,0.09396691268796076,70.27633552329355
13.17,194.6927875000049,184.598549358749,0.09423814125594276,70.36105052963066
13.18,194.948350000005,184.8538609715262,0.09448902847873342,70.4373556305264
13.19,195.2040875000049,185.1093681520632,0.09471934794171943,70.50520920604131
13.2,195.460000000005,185.3650711012424,0.09492889876258914,70.56457983341896
13.21,195.716087500005,185.6209699941311,0.09511750587392953,70.61544633996446
13.22,195.972350000005,185.8770649801666,0.09528501983837145,70.65779767451848
13.23,196.228787500005,186.1333561828839,0.09543131712115382,70.69163295692363
13.24,196.485400000005,186.3898437001045,0.09555629990049397,70.71696134811096
13.25,196.7421875000051,186.6465276038488,0.09565989615629178,70.7338020286268
13.26,196.9991500000051,186.9034079404121,0.09574205959293636,70.74218411228091
13.27,197.256287500005,187.1604847305484,0.09580276945661126,70.74214652114144
13.28,197.5136000000051,187.4177579693941,0.09584203061100993,70.73373795829022
13.29,197.7710875000051,187.6752276268555,0.09585987314960676,70.71701670492862
13.3,198.0287500000051,187.9328936475646,0.09585635244059176,70.69205058159784
13.31,198.2865875000051,188.1907559512516,0.09583154875357991,70.65891675228337
13.32,198.5446000000052,188.4488144328928,0.09578556711232977,70.61770161358882
13.33,198.8027875000051,188.7070689629608,0.09571853704431987,70.56850064448324
13.34,199.0611500000052,188.9655193878249,0.09563061218022995,70.51141820371413
13.35,199.3196875000052,189.2241655298801,0.09552197012513375,70.44656742358615
13.36,199.5784000000052,189.4830071881056,0.09539281189958615,70.37406995024453
13.37,199.8372875000052,189.7420441382433,0.09524336176190218,70.29405582076785
13.38,200.0963500000053,190.0012761333256,0.09507386667968376,70.20666321502637
13.39,200.3555875000053,190.2607029040409,0.0948845959644018,70.11203826525906
13.4,200.6150000000053,190.5203241591375,0.09467584086783631,70.0103348534588
13.41,200.8745875000053,190.7801395860102,0.0944479139950829,69.90171434381833
13.42,201.1343500000053,191.0401488510182,0.09420114898713905,69.7863454098748
13.43,201.3942875000053,191.3003516001777,0.09393589982764183,69.66440373151048
13.44,201.6544000000053,191.5607474595422,0.09365254046309701,69.53607180084956
13.45,201.9146875000053,191.8213360358535,0.09335146415185136,69.40153863453673
13.46,202.1751500000054,192.0821169170903,0.09303308291512735,69.26099952291351
13.47,202.4357875000054,192.3430896730036,0.09269782700181395,69.11465578166816
13.48,202.6966000000054,192.6042538558434,0.09234614416203613,68.96271444354858
13.49,202.9575875000054,192.8656090008425,0.09197849916293421,68.80538802672031
13.5,203.2187500000054,193.1271546269998,0.09159537300561738,68.64289420949291
13.51,203.4800875000055,193.3888902376306,0.0911972623748909,68.47545557808064
13.52,203.7416000000054,193.6508153211026,0.09078467890279285,68.30329931675573
13.53,204.0032875000055,193.9129293515237,0.09035814848178347,68.12665691527383
13.54,204.2651500000055,194.1752317893818,0.08991821062366512,67.94576388709866
13.55,204.5271875000055,194.4377220823579,0.08946541764763083,67.76085944178423
13.56,204.7894000000055,194.7003996659441,0.08900033406141006,67.57218621070211
13.57,205.0517875000056,194.9632639642724,0.08852353573314531,67.37998991549287
13.58,205.3143500000056,195.226314390791,0.0880356092146144,67.18451907903416
13.59,205.5770875000056,195.4895503490505,0.08753715095508596,66.98602470584736
13.6,205.8400000000056,195.752971233472,0.08702876653359226,66.78475997276513
13.61,206.1030875000056,196.0165764300679,0.08651106993769986,66.58097992438221
13.62,206.3663500000056,196.2803653172786,0.08598468272708715,66.37494115068318
13.63,206.6297875000056,196.5443372666898,0.08545023331586776,66.16690148395952
13.64,206.8934000000057,196.8084916438596,0.08490835614603043,65.95711968186964
13.65,207.1571875000057,197.0728278090723,0.08435969093338258,65.74585511872074
13.66,207.4211500000057,197.3373451181373,0.08380488186844559,65.53336747397911
13.67,207.6852875000057,197.6020429231761,0.08324457682957132,65.31991642681936
13.68,207.9496000000057,197.8669205733994,0.08267942660629046,65.10576134294439
13.69,208.2140875000057,198.1319774159037,0.08211008410199838,64.89116097839997
13.7,208.4787500000057,198.397212796444,0.08153720356173721,64.6763731714522
13.71,208.7435875000058,198.6626260602118,0.08096143979392423,64.46165455868038
13.72,209.0086000000058,198.9282165526303,0.08038344737542502,64.24726025073079
13.73,209.2737875000058,199.1939836201247,0.07980387988104098,64.03344354661417
13.74,209.5391500000057,199.4599266108158,0.07922338918999117,63.8204556855566
13.75,209.8046875000057,199.7260448754425,0.0786426245632299,63.60854545761749
13.76,210.0704000000058,199.9923377680453,0.07806223196047313,63.39795896447607
13.77,210.3362875000058,200.258804646457,0.07748285354881546,63.18893957119359
13.78,210.6023500000057,200.5254448735402,0.07690512646559,62.98172721351223
13.79,210.8685875000058,200.792257817686,0.07632968231976633,62.77655833859546
13.8,211.1350000000058,201.0592428530887,0.07575714691705571,62.5736659057769
13.81,211.4015875000058,201.3263993611622,0.07518813884360043,62.37327870069484
13.82,211.6683500000058,201.5937267311135,0.07462326889231008,62.17562116416421
13.83,211.9352875000058,201.8612243599336,0.07406314007218384,61.98091352396768
13.84,212.2024000000058,202.1288916536889,0.07350834631691328,61.78937122723794
13.85,212.4696875000058,202.3967280285189,0.07295947148693926,61.60120453149462
13.86,212.7371500000058,202.6647329103139,0.07241708969181104,61.41661877385363
13.87,213.0047875000058,202.9329057356433,0.07188176436241633,61.23581400092743
13.88,213.2726000000058,203.2012459533245,0.0713540466813356,61.05898428629163
13.89,213.5405875000058,203.4697530233919,0.07083447661383957,60.88631832593022
13.9,213.8087500000058,203.7384264187288,0.07032358127696625,60.71799873304307
13.91,214.0770875000058,204.0072656259001,0.06982187410571328,60.55420172053192
13.92,214.3456000000057,204.2762701442365,0.06932985576924011,60.39509761279374
13.93,214.6142875000057,204.545439488031,0.06884801197472257,60.24084989561955
13.94,214.8831500000057,204.8147731863849,0.06837681362080161,60.09161536084883
13.95,215.1521875000057,205.0842707826295,0.06791671737622096,59.94754443050099
13.96,215.4214000000058,205.3539318368463,0.06746816315950355,59.80878009256863
13.97,215.6907875000057,205.6237559249232,0.06703157508258073,59.67545838543775
13.98,215.9603500000057,205.8937426384419,0.06660736156379699,59.54770850339789
13.99,216.2300875000057,206.1638915869956,0.06619591301014793,59.42565184242937
14,216.5000000000057,206.4342023969566,0.06579760304910565,59.30940259445443
14.01,216.7700875000057,206.7046747118387,0.06541278816700924,59.19906764415131
14.02,217.0403500000057,206.9753081940528,0.06504180595294429,59.09474587228946
14.03,217.3107875000057,207.2461025231969,0.06468497680884866,58.99652893410991
14.04,217.5814000000057,207.5170573980752,0.06434260193049113,58.9045004605658
14.05,217.8521875000058,207.7881725361291,0.06401496387664452,58.8187363459762
14.06,218.1231500000058,208.05944767311,0.06370232689570798,58.73930493114469
14.07,218.3942875000058,208.3308825648077,0.063404935198065,58.66626634064576
14.08,218.6656000000057,208.6024769856976,0.06312301430807565,58.59967307977331
14.09,218.9370875000057,208.8742307301034,0.06285676990231082,58.53956961218567
14.1,219.2087500000057,209.1461436121367,0.06260638786895356,58.48599242857378
14.11,219.4805875000057,209.4182154651944,0.06237203481123288,58.43897029307971
14.12,219.7526000000057,209.6904461432559,0.06215385674971685,58.39852376989121
14.13,220.0247875000057,209.9628355196193,0.06195198038642502,58.36466577390832
14.14,220.2971500000057,210.235383487762,0.06176651224370744,58.33740127128462
14.15,220.5696875000057,210.5080899614477,0.06159753855794747,58.31672728073184
